electrode,cluster,spiketime
8.0,15.0,34.022115
8.0,17.0,34.053885
8.0,17.0,34.05438
8.0,15.0,34.05507
8.0,17.0,34.05705
8.0,17.0,34.229245
8.0,17.0,34.230265
8.0,17.0,34.231175
8.0,17.0,34.23246
8.0,15.0,34.34461
8.0,17.0,34.405255
8.0,17.0,34.405445
8.0,17.0,34.414125
8.0,17.0,34.57337
8.0,17.0,34.574475
8.0,17.0,34.575325
8.0,17.0,34.576795
8.0,17.0,34.68573
8.0,17.0,34.68772
8.0,17.0,34.69735
8.0,17.0,34.731235
8.0,15.0,34.765045
8.0,15.0,34.81524
8.0,15.0,34.879555
8.0,15.0,34.91528
8.0,15.0,34.918135
8.0,15.0,34.92275
8.0,15.0,34.92644
8.0,15.0,35.017445
8.0,15.0,35.021325
8.0,15.0,35.023435
8.0,15.0,35.026385
8.0,15.0,35.027965
8.0,15.0,35.03481
8.0,15.0,35.04774
8.0,6.0,35.24597
8.0,6.0,35.25513
8.0,6.0,35.25538
8.0,6.0,35.256935
8.0,6.0,35.25743
8.0,6.0,35.26039
8.0,6.0,35.265535
8.0,6.0,35.26645
8.0,6.0,35.26908
8.0,6.0,35.274975
8.0,6.0,35.27655
8.0,6.0,35.280635
8.0,6.0,35.283795
8.0,6.0,35.31788
8.0,6.0,35.319885
8.0,6.0,35.320565
8.0,6.0,35.32289
8.0,6.0,35.324285
8.0,6.0,35.326365
8.0,6.0,35.327475
8.0,6.0,35.329045
8.0,6.0,35.330155
8.0,6.0,35.33304
8.0,6.0,35.337215
8.0,6.0,35.341335
8.0,6.0,35.342775
8.0,6.0,35.34428
8.0,6.0,35.345035
8.0,6.0,35.35013
8.0,6.0,35.351165
8.0,6.0,35.353115
8.0,6.0,35.355985
8.0,6.0,35.356595
8.0,6.0,35.358715
8.0,6.0,35.36362
8.0,6.0,35.365545
8.0,6.0,35.37143
8.0,6.0,35.37857
8.0,6.0,35.38557
8.0,6.0,35.388675
8.0,6.0,35.394395
8.0,6.0,35.39993
8.0,15.0,35.408895
8.0,15.0,35.410325
8.0,6.0,35.421555
8.0,6.0,35.423475
8.0,6.0,35.467405
8.0,15.0,35.56605
8.0,15.0,35.570215
8.0,15.0,35.57172
8.0,15.0,35.57705
8.0,15.0,35.57785
8.0,15.0,35.582635
8.0,15.0,35.586515
8.0,15.0,35.592525
8.0,15.0,35.614635
8.0,15.0,35.615215
8.0,15.0,35.61731
8.0,15.0,35.619105
8.0,15.0,35.62447
8.0,15.0,35.62972
8.0,15.0,35.631945
8.0,15.0,35.636405
8.0,15.0,35.63844
8.0,15.0,35.64076
8.0,15.0,35.64354
8.0,15.0,35.64767
8.0,15.0,35.652355
8.0,15.0,35.66174
8.0,15.0,35.663255
8.0,15.0,35.67865
8.0,15.0,35.682965
8.0,15.0,35.70204
8.0,15.0,35.70573
8.0,15.0,35.716615
8.0,15.0,35.723495
8.0,15.0,35.73073
8.0,15.0,35.734075
8.0,15.0,35.737685
8.0,15.0,35.741925
8.0,15.0,35.742105
8.0,15.0,35.752545
8.0,15.0,35.760355
8.0,15.0,35.764905
8.0,15.0,35.76564
8.0,15.0,35.83886
8.0,15.0,35.839585
8.0,15.0,35.844845
8.0,15.0,35.84559
8.0,15.0,35.85916
8.0,15.0,35.867655
8.0,15.0,35.879205
8.0,15.0,35.8955
8.0,15.0,35.89809
8.0,14.0,35.90617
8.0,15.0,35.9355
8.0,15.0,35.937105
8.0,15.0,35.956425
8.0,15.0,35.962085
8.0,15.0,35.967685
8.0,15.0,35.977775
8.0,15.0,35.98156
8.0,15.0,35.98604
8.0,15.0,35.99241
8.0,15.0,35.99888
8.0,15.0,36.003325
8.0,15.0,36.02269
8.0,15.0,36.025285
8.0,15.0,36.02746
8.0,15.0,36.19685
8.0,15.0,36.37838
8.0,15.0,36.38077
8.0,15.0,36.38366
8.0,15.0,36.398685
8.0,15.0,36.402115
8.0,15.0,36.40607
8.0,15.0,36.422465
8.0,15.0,36.42311
8.0,15.0,36.43133
8.0,15.0,36.435375
8.0,14.0,36.63002
8.0,14.0,36.67458
8.0,14.0,36.676615
8.0,14.0,36.69383
8.0,14.0,36.69428
8.0,14.0,36.69682
8.0,14.0,36.710825
8.0,14.0,36.711435
8.0,14.0,36.71466
8.0,14.0,36.71817
8.0,17.0,36.72251
8.0,14.0,36.72285
8.0,17.0,36.723965
8.0,17.0,36.725155
8.0,17.0,36.725545
8.0,17.0,36.73033
8.0,17.0,36.73217
8.0,17.0,36.734985
8.0,14.0,36.797685
8.0,17.0,36.813125
8.0,14.0,36.8264
8.0,14.0,36.829365
8.0,14.0,37.062385
8.0,14.0,37.072385
8.0,14.0,37.17239
8.0,14.0,37.180915
8.0,14.0,37.189135
8.0,14.0,37.192015
8.0,14.0,37.19591
8.0,14.0,37.447685
8.0,17.0,37.48748
8.0,14.0,37.54186
8.0,14.0,37.557675
8.0,14.0,37.63353
8.0,9.0,37.902555
8.0,11.0,37.94064
8.0,6.0,38.062395
8.0,11.0,38.13505
8.0,11.0,38.1356
8.0,11.0,38.217175
8.0,11.0,38.218455
8.0,17.0,38.324515
8.0,17.0,38.361465
8.0,17.0,38.432055
8.0,17.0,38.436915
8.0,17.0,38.4397
8.0,15.0,38.574445
8.0,17.0,38.586745
8.0,15.0,38.617105
8.0,15.0,38.627025
8.0,9.0,38.765555
8.0,15.0,38.83365
8.0,15.0,38.834565
8.0,15.0,38.83476
8.0,15.0,38.93459
8.0,15.0,38.93969
8.0,15.0,38.948685
8.0,15.0,38.949665
8.0,15.0,38.950725
8.0,15.0,38.95371
8.0,15.0,38.95549
8.0,15.0,38.956625
8.0,15.0,38.99179
8.0,15.0,38.991975
8.0,15.0,38.99418
8.0,15.0,39.032775
8.0,15.0,39.03477
8.0,15.0,39.05033
8.0,15.0,39.051245
8.0,15.0,39.052885
8.0,15.0,39.053135
8.0,15.0,39.072615
8.0,15.0,39.09326
8.0,15.0,39.095515
8.0,15.0,39.11885
8.0,15.0,39.13793
8.0,15.0,39.15118
8.0,15.0,39.201565
8.0,15.0,39.20264
8.0,15.0,39.20363
8.0,17.0,39.212105
8.0,17.0,39.213325
8.0,15.0,39.285055
8.0,15.0,39.3242
8.0,15.0,39.325575
8.0,15.0,39.328445
8.0,15.0,39.33285
8.0,15.0,39.33386
8.0,15.0,39.381185
8.0,15.0,39.38474
8.0,15.0,39.388545
8.0,15.0,39.393185
8.0,6.0,39.453925
8.0,15.0,39.4608
8.0,15.0,39.465815
8.0,15.0,39.468405
8.0,15.0,39.47089
8.0,15.0,39.50198
8.0,15.0,39.50851
8.0,17.0,39.517655
8.0,17.0,39.51812
8.0,17.0,39.51967
8.0,15.0,39.57132
8.0,15.0,39.578675
8.0,15.0,39.58822
8.0,15.0,39.589125
8.0,15.0,39.59024
8.0,15.0,39.592455
8.0,15.0,39.593475
8.0,15.0,39.59872
8.0,17.0,39.63595
8.0,15.0,39.6405
8.0,15.0,39.648105
8.0,15.0,39.656565
8.0,15.0,39.65936
8.0,17.0,39.68192
8.0,15.0,39.687935
8.0,15.0,39.68969
8.0,15.0,39.69323
8.0,15.0,39.72719
8.0,15.0,39.746145
8.0,14.0,39.805825
8.0,17.0,39.81236
8.0,15.0,39.88089
8.0,15.0,39.93761
8.0,10.0,39.992875
8.0,13.0,39.997005
8.0,13.0,39.998025
8.0,13.0,39.99911
8.0,9.0,40.00003
8.0,10.0,40.015835
8.0,15.0,40.06099
8.0,15.0,40.068365
8.0,15.0,40.08232
8.0,15.0,40.0881
8.0,15.0,40.0889
8.0,15.0,40.094155
8.0,15.0,40.10716
8.0,6.0,40.127305
8.0,15.0,40.15287
8.0,15.0,40.15592
8.0,15.0,40.18155
8.0,15.0,40.21476
8.0,15.0,40.21562
8.0,6.0,40.30241
8.0,6.0,40.30262
8.0,6.0,40.306995
8.0,15.0,40.308255
8.0,15.0,40.328645
8.0,15.0,40.32966
8.0,15.0,40.40574
8.0,15.0,40.407145
8.0,15.0,40.4698
8.0,15.0,40.48581
8.0,15.0,40.524125
8.0,15.0,40.52648
8.0,15.0,40.52675
8.0,15.0,40.608715
8.0,15.0,40.6104
8.0,15.0,40.653865
8.0,15.0,40.65426
8.0,15.0,40.657315
8.0,15.0,40.66909
8.0,15.0,40.691655
8.0,15.0,40.702885
8.0,15.0,40.70451
8.0,15.0,40.706675
8.0,15.0,40.70685
8.0,15.0,40.71598
8.0,15.0,40.7555
8.0,17.0,40.80561
8.0,17.0,40.806675
8.0,17.0,40.808175
8.0,15.0,40.90301
8.0,15.0,40.903535
8.0,15.0,40.907115
8.0,15.0,40.91013
8.0,17.0,40.923575
8.0,17.0,40.92592
8.0,17.0,40.93646
8.0,17.0,40.93978
8.0,17.0,40.94068
8.0,17.0,40.94238
8.0,17.0,40.943425
8.0,17.0,40.94372
8.0,15.0,40.9453
8.0,15.0,40.947
8.0,17.0,40.94805
8.0,17.0,40.948555
8.0,17.0,40.950235
8.0,17.0,40.95105
8.0,17.0,40.95125
8.0,17.0,40.9549
8.0,17.0,40.958325
8.0,17.0,40.96068
8.0,17.0,40.96718
8.0,17.0,40.970685
8.0,17.0,40.972355
8.0,17.0,40.973045
8.0,17.0,40.977025
8.0,17.0,40.977415
8.0,15.0,40.992035
8.0,17.0,40.99895
8.0,17.0,41.01021
8.0,17.0,41.017845
8.0,17.0,41.035185
8.0,17.0,41.040165
8.0,17.0,41.05884
8.0,17.0,41.06709
8.0,17.0,41.06779
8.0,17.0,41.06969
8.0,17.0,41.070395
8.0,17.0,41.072255
8.0,17.0,41.078105
8.0,17.0,41.0931
8.0,17.0,41.09393
8.0,17.0,41.09462
8.0,17.0,41.103175
8.0,17.0,41.104075
8.0,15.0,41.10737
8.0,15.0,41.10852
8.0,15.0,41.109215
8.0,17.0,41.11399
8.0,17.0,41.11634
8.0,17.0,41.117415
8.0,17.0,41.118585
8.0,17.0,41.12106
8.0,17.0,41.12324
8.0,17.0,41.128515
8.0,17.0,41.130905
8.0,17.0,41.13211
8.0,17.0,41.135235
8.0,17.0,41.140195
8.0,17.0,41.156505
8.0,17.0,41.156645
8.0,17.0,41.158935
8.0,17.0,41.15992
8.0,17.0,41.16159
8.0,15.0,41.16418
8.0,17.0,41.166905
8.0,17.0,41.16872
8.0,17.0,41.169325
8.0,17.0,41.173405
8.0,17.0,41.17795
8.0,6.0,41.189765
8.0,15.0,41.19157
8.0,17.0,41.1992
8.0,15.0,41.20863
8.0,15.0,41.21945
8.0,15.0,41.2272
8.0,15.0,41.23044
8.0,6.0,41.230595
8.0,6.0,41.231605
8.0,6.0,41.23203
8.0,6.0,41.23306
8.0,15.0,41.242565
8.0,15.0,41.24428
8.0,17.0,41.25761
8.0,17.0,41.25855
8.0,17.0,41.258785
8.0,15.0,41.26105
8.0,15.0,41.267135
8.0,15.0,41.272315
8.0,15.0,41.293135
8.0,15.0,41.295805
8.0,15.0,41.297185
8.0,15.0,41.311835
8.0,15.0,41.31256
8.0,15.0,41.312785
8.0,6.0,41.324255
8.0,6.0,41.324645
8.0,6.0,41.326185
8.0,15.0,41.33246
8.0,15.0,41.33724
8.0,15.0,41.3475
8.0,15.0,41.355035
8.0,6.0,41.36619
8.0,15.0,41.552265
8.0,6.0,41.59514
8.0,6.0,41.59783
8.0,17.0,41.793195
8.0,17.0,41.79366
8.0,6.0,42.061365
8.0,15.0,42.465735
8.0,6.0,42.885615
8.0,12.0,43.610975
8.0,15.0,44.205785
8.0,15.0,44.206635
8.0,15.0,44.207915
8.0,15.0,44.220375
8.0,15.0,44.223015
8.0,17.0,44.228885
8.0,17.0,44.229505
8.0,15.0,44.23202
8.0,15.0,44.261095
8.0,15.0,44.261715
8.0,15.0,44.274105
8.0,15.0,44.279075
8.0,15.0,44.27966
8.0,15.0,44.2915
8.0,15.0,44.293965
8.0,15.0,44.29612
8.0,15.0,44.301905
8.0,15.0,44.30344
8.0,17.0,44.31092
8.0,15.0,44.33757
8.0,17.0,44.37457
8.0,17.0,44.39258
8.0,17.0,44.392795
8.0,15.0,44.394245
8.0,17.0,44.399965
8.0,17.0,44.44164
8.0,17.0,44.469255
8.0,17.0,44.472285
8.0,17.0,44.5084
8.0,17.0,44.51023
8.0,17.0,44.529135
8.0,17.0,44.52938
8.0,17.0,44.530475
8.0,17.0,44.568805
8.0,17.0,44.57136
8.0,17.0,44.58628
8.0,17.0,44.586485
8.0,17.0,44.58869
8.0,17.0,44.589695
8.0,17.0,44.625535
8.0,17.0,44.626565
8.0,17.0,44.627445
8.0,17.0,44.62916
8.0,17.0,44.636665
8.0,17.0,44.664575
8.0,17.0,44.674505
8.0,17.0,44.67696
8.0,17.0,44.68054
8.0,17.0,44.69705
8.0,17.0,44.69872
8.0,17.0,44.700815
8.0,17.0,44.734055
8.0,17.0,44.73433
8.0,17.0,44.73593
8.0,17.0,44.75011
8.0,17.0,44.75487
8.0,17.0,44.75548
8.0,17.0,44.766045
8.0,17.0,44.768435
8.0,17.0,44.76964
8.0,17.0,44.771035
8.0,17.0,44.782435
8.0,17.0,44.784515
8.0,17.0,44.78586
8.0,17.0,44.78667
8.0,17.0,44.78959
8.0,17.0,44.81001
8.0,9.0,44.97701
8.0,17.0,45.77442
8.0,17.0,46.192285
8.0,17.0,46.49609
8.0,17.0,46.496675
8.0,17.0,46.497995
8.0,17.0,46.498895
8.0,10.0,46.572485
8.0,10.0,46.83249
8.0,10.0,46.89297
8.0,10.0,46.895075
8.0,10.0,46.914105
8.0,9.0,48.039305
8.0,11.0,48.465355
8.0,11.0,48.4665
8.0,11.0,48.46666
8.0,11.0,48.4735
8.0,11.0,48.474495
8.0,11.0,48.475855
8.0,11.0,48.4761
8.0,11.0,48.47743
8.0,11.0,48.47776
8.0,11.0,48.47966
8.0,11.0,48.481225
8.0,11.0,48.482825
8.0,17.0,48.484595
8.0,11.0,48.485105
8.0,11.0,48.488215
8.0,11.0,48.49046
8.0,11.0,48.490695
8.0,11.0,48.49333
8.0,11.0,48.49577
8.0,11.0,48.503355
8.0,11.0,48.509785
8.0,11.0,48.513655
8.0,11.0,48.518475
8.0,11.0,48.52133
8.0,11.0,48.525905
8.0,11.0,48.530455
8.0,11.0,48.533505
8.0,11.0,48.534515
8.0,11.0,48.539515
8.0,11.0,48.54673
8.0,11.0,48.54845
8.0,9.0,48.558485
8.0,9.0,48.56667
8.0,11.0,48.568135
8.0,11.0,48.570005
8.0,11.0,48.58737
8.0,11.0,48.632585
8.0,11.0,48.63784
8.0,11.0,48.63901
8.0,11.0,48.63956
8.0,11.0,48.64281
8.0,11.0,48.6539
8.0,11.0,48.655575
8.0,11.0,48.65645
8.0,11.0,48.65761
8.0,11.0,48.660225
8.0,11.0,48.662535
8.0,11.0,48.67116
8.0,11.0,48.672785
8.0,11.0,48.67509
8.0,11.0,48.67773
8.0,11.0,48.6805
8.0,11.0,48.68177
8.0,11.0,48.6832
8.0,11.0,48.68623
8.0,11.0,48.696045
8.0,11.0,48.697225
8.0,11.0,48.697935
8.0,11.0,48.701185
8.0,11.0,48.702535
8.0,11.0,48.706625
8.0,11.0,48.72199
8.0,11.0,48.72278
8.0,11.0,48.72813
8.0,11.0,48.731605
8.0,17.0,48.7524
8.0,17.0,48.75297
8.0,17.0,48.753795
8.0,17.0,48.75626
8.0,11.0,48.75993
8.0,11.0,48.77315
8.0,11.0,48.793625
8.0,11.0,48.80203
8.0,11.0,48.81025
8.0,11.0,48.8115
8.0,11.0,48.81256
8.0,11.0,48.85925
8.0,11.0,48.906825
8.0,11.0,48.913295
8.0,11.0,48.91902
8.0,11.0,48.92267
8.0,11.0,48.923385
8.0,11.0,48.924495
8.0,9.0,48.961525
8.0,9.0,48.963515
8.0,9.0,49.000535
8.0,11.0,49.02373
8.0,11.0,49.024395
8.0,11.0,49.067035
8.0,11.0,49.094245
8.0,11.0,49.103475
8.0,9.0,49.1178
8.0,9.0,49.121505
8.0,9.0,49.130845
8.0,9.0,49.15297
8.0,9.0,49.513835
8.0,15.0,49.60956
8.0,17.0,49.6116
8.0,10.0,49.61799
8.0,9.0,49.705065
8.0,17.0,49.718645
8.0,15.0,49.7952
8.0,17.0,49.79587
8.0,17.0,49.79669
8.0,17.0,49.80208
8.0,17.0,49.84078
8.0,17.0,49.84476
8.0,17.0,49.878275
8.0,17.0,49.87986
8.0,17.0,49.88082
8.0,17.0,49.919615
8.0,17.0,49.95769
8.0,15.0,50.2081
8.0,15.0,50.35302
8.0,15.0,50.44534
8.0,15.0,50.447955
8.0,17.0,50.453165
8.0,17.0,50.454105
8.0,17.0,50.463905
8.0,15.0,50.570735
8.0,15.0,50.573975
8.0,15.0,50.612875
8.0,15.0,50.61364
8.0,15.0,50.62206
8.0,15.0,50.68849
8.0,15.0,50.77662
8.0,14.0,51.152045
8.0,15.0,51.40196
8.0,17.0,51.40687
8.0,15.0,51.40705
8.0,17.0,51.40778
8.0,17.0,51.40854
8.0,4.0,51.42095
8.0,9.0,51.88662
8.0,9.0,51.90865
8.0,17.0,52.03317
8.0,15.0,52.32511
8.0,15.0,52.32711
8.0,17.0,52.33497
8.0,17.0,52.335295
8.0,15.0,52.336105
8.0,17.0,52.33669
8.0,17.0,52.339475
8.0,15.0,52.37254
8.0,12.0,52.416245
8.0,15.0,52.75118
8.0,17.0,52.757185
8.0,15.0,52.75782
8.0,9.0,52.765955
8.0,14.0,53.27365
8.0,13.0,53.27985
8.0,10.0,53.296695
8.0,10.0,53.296895
8.0,10.0,53.298675
8.0,15.0,53.328395
8.0,15.0,53.330435
8.0,17.0,53.34298
8.0,9.0,53.34587
8.0,15.0,53.384845
8.0,14.0,53.50173
8.0,14.0,53.560615
8.0,14.0,53.56366
8.0,17.0,53.944575
8.0,17.0,53.94514
8.0,17.0,53.946665
8.0,17.0,53.949585
8.0,9.0,53.956535
8.0,9.0,53.95769
8.0,17.0,54.102305
8.0,15.0,54.12553
8.0,17.0,54.129225
8.0,17.0,54.284865
8.0,17.0,54.30981
8.0,17.0,54.310885
8.0,17.0,54.313235
8.0,9.0,54.373925
8.0,11.0,54.37553
8.0,13.0,54.54157
8.0,15.0,55.152175
8.0,17.0,55.16318
8.0,17.0,55.163585
8.0,15.0,55.16382
8.0,17.0,55.164365
8.0,17.0,55.164675
8.0,15.0,55.16534
8.0,9.0,55.17612
8.0,9.0,55.177115
8.0,9.0,55.23467
8.0,9.0,55.235185
8.0,9.0,55.237135
8.0,9.0,55.23785
8.0,13.0,55.244015
8.0,13.0,55.24483
8.0,13.0,55.245915
8.0,13.0,55.24692
8.0,13.0,55.247325
8.0,13.0,55.248835
8.0,17.0,55.71256
8.0,15.0,55.71288
8.0,17.0,55.713085
8.0,6.0,55.73407
8.0,6.0,55.73577
8.0,6.0,55.736465
8.0,6.0,55.73772
8.0,15.0,55.74523
8.0,15.0,55.746815
8.0,15.0,55.748045
8.0,9.0,55.929165
8.0,9.0,55.929805
8.0,17.0,56.238435
8.0,17.0,56.238605
8.0,17.0,56.239585
8.0,9.0,56.245665
8.0,9.0,56.246735
8.0,15.0,56.269365
8.0,15.0,56.586415
8.0,9.0,56.5957
8.0,14.0,56.61619
8.0,14.0,56.62321
8.0,14.0,56.660935
8.0,14.0,56.66474
8.0,14.0,56.77097
8.0,14.0,56.77198
8.0,14.0,56.77517
8.0,15.0,56.979745
8.0,15.0,57.05804
8.0,15.0,57.062425
8.0,15.0,57.075835
8.0,15.0,57.11517
8.0,15.0,57.11664
8.0,15.0,57.129175
8.0,15.0,57.135765
8.0,14.0,57.349515
8.0,17.0,57.35141
8.0,14.0,57.401735
8.0,14.0,57.40317
8.0,15.0,57.40959
8.0,15.0,57.41067
8.0,15.0,57.411185
8.0,14.0,57.424185
8.0,14.0,57.42556
8.0,17.0,57.44605
8.0,14.0,57.46001
8.0,17.0,57.4632
8.0,17.0,57.46418
8.0,17.0,57.46528
8.0,17.0,57.46665
8.0,17.0,57.468125
8.0,15.0,57.469545
8.0,17.0,57.472935
8.0,17.0,57.479765
8.0,17.0,57.480795
8.0,17.0,57.48107
8.0,17.0,57.48267
8.0,17.0,57.484195
8.0,17.0,57.48671
8.0,15.0,57.48815
8.0,15.0,57.49466
8.0,15.0,57.506695
8.0,15.0,57.508225
8.0,15.0,57.50915
8.0,15.0,57.512085
8.0,15.0,57.52626
8.0,15.0,57.552205
8.0,15.0,57.552435
8.0,15.0,57.554245
8.0,15.0,57.560435
8.0,17.0,57.56392
8.0,17.0,57.56471
8.0,17.0,57.56594
8.0,17.0,57.56701
8.0,9.0,57.578005
8.0,9.0,57.579495
8.0,15.0,57.60558
8.0,15.0,57.60584
8.0,15.0,57.60847
8.0,15.0,57.60936
8.0,15.0,57.61179
8.0,15.0,57.61228
8.0,15.0,57.630195
8.0,15.0,57.631005
8.0,15.0,57.63252
8.0,15.0,57.65131
8.0,15.0,57.652365
8.0,15.0,57.819195
8.0,17.0,57.82266
8.0,15.0,57.829455
8.0,15.0,57.834415
8.0,15.0,57.857
8.0,15.0,57.860965
8.0,17.0,57.86882
8.0,17.0,57.870075
8.0,15.0,57.873225
8.0,15.0,58.207675
8.0,17.0,58.34789
8.0,17.0,58.34888
8.0,17.0,58.3494
8.0,15.0,58.351415
8.0,15.0,58.35235
8.0,15.0,58.35876
8.0,15.0,58.359145
8.0,15.0,58.3607
8.0,15.0,58.361095
8.0,15.0,58.3635
8.0,15.0,58.379185
8.0,15.0,58.3864
8.0,15.0,58.38774
8.0,15.0,58.392485
8.0,15.0,58.394355
8.0,15.0,58.40306
8.0,6.0,58.407575
8.0,15.0,58.410345
8.0,15.0,58.410615
8.0,15.0,58.415595
8.0,15.0,58.421155
8.0,17.0,58.422595
8.0,15.0,58.42613
8.0,15.0,58.42644
8.0,15.0,58.430545
8.0,15.0,58.443765
8.0,15.0,58.45164
8.0,15.0,58.454525
8.0,15.0,58.463955
8.0,15.0,58.4668
8.0,15.0,58.47239
8.0,15.0,58.48173
8.0,15.0,58.48342
8.0,15.0,58.513505
8.0,17.0,58.51918
8.0,17.0,58.52405
8.0,17.0,58.525315
8.0,15.0,58.53988
8.0,17.0,58.54045
8.0,17.0,58.542285
8.0,15.0,58.54309
8.0,17.0,58.5623
8.0,6.0,58.563065
8.0,17.0,58.5656
8.0,17.0,58.56584
8.0,15.0,58.621465
8.0,15.0,58.62226
8.0,14.0,58.66083
8.0,14.0,58.669465
8.0,17.0,58.71919
8.0,14.0,58.73917
8.0,14.0,58.739555
8.0,14.0,58.751355
8.0,14.0,58.75342
8.0,14.0,58.755745
8.0,14.0,58.756865
8.0,9.0,58.762465
8.0,14.0,58.768
8.0,14.0,58.77152
8.0,14.0,58.7722
8.0,14.0,58.77611
8.0,14.0,58.79207
8.0,14.0,58.793585
8.0,14.0,58.794425
8.0,14.0,58.833215
8.0,14.0,58.93397
8.0,14.0,59.18432
8.0,9.0,59.20058
8.0,14.0,59.271145
8.0,14.0,59.291035
8.0,14.0,59.29357
8.0,14.0,59.312695
8.0,14.0,59.32983
8.0,14.0,59.33454
8.0,14.0,59.39576
8.0,17.0,59.41735
8.0,15.0,59.420185
8.0,14.0,59.43405
8.0,17.0,59.43868
8.0,17.0,59.4589
8.0,17.0,59.47248
8.0,17.0,59.478265
8.0,17.0,59.484465
8.0,14.0,59.502115
8.0,17.0,59.505735
8.0,14.0,59.50625
8.0,17.0,59.508425
8.0,17.0,59.51576
8.0,17.0,59.55186
8.0,17.0,59.552995
8.0,17.0,59.554055
8.0,15.0,59.55901
8.0,15.0,59.60337
8.0,15.0,59.605415
8.0,15.0,59.605815
8.0,17.0,59.616095
8.0,17.0,59.616875
8.0,17.0,59.6181
8.0,14.0,59.627725
8.0,14.0,59.643245
8.0,14.0,59.650185
8.0,14.0,59.655315
8.0,14.0,59.678475
8.0,17.0,59.70733
8.0,15.0,59.713175
8.0,14.0,59.719045
8.0,17.0,59.73278
8.0,17.0,59.73424
8.0,17.0,59.73765
8.0,15.0,59.74056
8.0,15.0,59.74226
8.0,15.0,59.742915
8.0,17.0,59.7756
8.0,15.0,59.77654
8.0,9.0,59.782195
8.0,4.0,59.784655
8.0,14.0,59.82861
8.0,15.0,59.892045
8.0,14.0,60.011925
8.0,14.0,60.028625
8.0,17.0,60.03992
8.0,17.0,60.04117
8.0,9.0,60.051745
8.0,14.0,60.146945
8.0,15.0,60.166825
8.0,14.0,60.18011
8.0,14.0,60.20985
8.0,14.0,60.23684
8.0,14.0,60.312135
8.0,13.0,60.331835
8.0,13.0,60.332895
8.0,13.0,60.333845
8.0,13.0,60.33472
8.0,13.0,60.335795
8.0,13.0,60.336835
8.0,9.0,60.348515
8.0,10.0,60.35313
8.0,10.0,60.35653
8.0,14.0,60.44546
8.0,14.0,60.476485
8.0,14.0,60.47888
8.0,14.0,60.52587
8.0,14.0,60.546665
8.0,14.0,60.55748
8.0,14.0,60.629205
8.0,14.0,60.644325
8.0,14.0,60.64997
8.0,17.0,60.708035
8.0,15.0,60.71658
8.0,14.0,60.726605
8.0,15.0,60.735465
8.0,17.0,60.74233
8.0,17.0,60.74299
8.0,17.0,60.744
8.0,15.0,60.74429
8.0,9.0,60.76499
8.0,14.0,60.780995
8.0,14.0,60.811115
8.0,14.0,60.96089
8.0,14.0,60.96295
8.0,14.0,60.96861
8.0,14.0,61.02769
8.0,14.0,61.05466
8.0,14.0,61.056755
8.0,15.0,61.057505
8.0,15.0,61.080185
8.0,10.0,61.103785
8.0,9.0,61.106315
8.0,9.0,61.10835
8.0,10.0,61.11987
8.0,14.0,61.32293
8.0,14.0,61.344735
8.0,15.0,61.373845
8.0,10.0,61.38248
8.0,14.0,61.411575
8.0,14.0,61.41495
8.0,15.0,61.464475
8.0,14.0,61.49226
8.0,14.0,61.52073
8.0,14.0,61.525595
8.0,14.0,61.53486
8.0,14.0,61.53782
8.0,14.0,61.579915
8.0,15.0,61.589635
8.0,14.0,61.703905
8.0,15.0,61.70877
8.0,15.0,61.74897
8.0,15.0,61.752525
8.0,15.0,61.76596
8.0,9.0,61.77997
8.0,14.0,61.8402
8.0,14.0,61.841285
8.0,14.0,61.84816
8.0,14.0,61.863375
8.0,15.0,61.903955
8.0,14.0,62.17425
8.0,14.0,62.175845
8.0,14.0,62.17766
8.0,14.0,62.25245
8.0,14.0,62.26204
8.0,14.0,62.265515
8.0,14.0,62.294235
8.0,14.0,62.29439
8.0,14.0,62.30019
8.0,17.0,62.316285
8.0,15.0,62.317155
8.0,17.0,62.323545
8.0,17.0,62.32495
8.0,9.0,62.328745
8.0,9.0,62.329845
8.0,11.0,62.34924
8.0,14.0,62.396835
8.0,14.0,62.403395
8.0,14.0,62.410325
8.0,14.0,62.411485
8.0,15.0,62.45079
8.0,15.0,62.453385
8.0,15.0,62.547495
8.0,17.0,62.574165
8.0,14.0,62.5821
8.0,14.0,62.603555
8.0,14.0,62.604135
8.0,9.0,62.62797
8.0,14.0,62.740485
8.0,14.0,62.742
8.0,15.0,62.77145
8.0,17.0,62.775105
8.0,17.0,62.77694
8.0,9.0,62.799115
8.0,9.0,62.80024
8.0,11.0,62.800935
8.0,9.0,62.802775
8.0,14.0,62.89083
8.0,9.0,62.90631
8.0,9.0,62.907555
8.0,10.0,62.90774
8.0,10.0,62.91051
8.0,7.0,62.912855
8.0,9.0,62.948635
8.0,17.0,63.001035
8.0,14.0,63.034395
8.0,14.0,63.177875
8.0,14.0,63.222855
8.0,14.0,63.23105
8.0,14.0,63.234295
8.0,14.0,63.294095
8.0,14.0,63.298575
8.0,15.0,63.353705
8.0,9.0,63.369885
8.0,9.0,63.37085
8.0,11.0,63.37251
8.0,14.0,63.4903
8.0,14.0,63.49269
8.0,14.0,63.50071
8.0,14.0,63.507315
8.0,10.0,63.57758
8.0,14.0,63.642635
8.0,14.0,63.643415
8.0,14.0,63.64925
8.0,15.0,63.669965
8.0,14.0,63.686485
